time,symbol,score,signal,close_price
2025-05-12 12:00:00,BTC,49.1,中性,104072.7
2025-05-12 12:00:00,ETH,45.0,空,2518.49
2025-05-12 12:00:00,SOL,53.9,中性,175.85
2025-05-12 16:00:00,BTC,44.2,空,104614.04
2025-05-12 16:00:00,ETH,59.9,多,2577.55
2025-05-12 16:00:00,SOL,46.8,中性,176.56
2025-05-12 20:00:00,BTC,53.9,中性,103881.15
2025-05-12 20:00:00,ETH,57.1,多,2549.68
2025-05-12 20:00:00,SOL,61.6,多,176.38
2025-05-13 00:00:00,BTC,50.4,中性,102856.06
2025-05-13 00:00:00,ETH,54.4,中性,2500.58
2025-05-13 00:00:00,SOL,66.3,多,175.96
2025-05-13 04:00:00,BTC,56.8,多,102678.51
2025-05-13 04:00:00,ETH,57.7,多,2485.65
2025-05-13 04:00:00,SOL,52.1,中性,172.27
2025-05-13 08:00:00,BTC,56.6,多,102260.01
2025-05-13 08:00:00,ETH,54.2,中性,2463.15
2025-05-13 08:00:00,SOL,56.9,多,171.69
2025-05-13 12:00:00,BTC,51.0,中性,102745.71
2025-05-13 12:00:00,ETH,47.4,中性,2455.59
2025-05-13 12:00:00,SOL,39.8,空,169.89
2025-05-13 16:00:00,BTC,56.8,多,102722.0
2025-05-13 16:00:00,ETH,52.9,中性,2457.29
2025-05-13 16:00:00,SOL,64.0,多,172.54
2025-05-13 20:00:00,BTC,50.0,中性,103682.52
2025-05-13 20:00:00,ETH,57.2,多,2524.69
2025-05-13 20:00:00,SOL,46.3,中性,174.21
2025-05-14 00:00:00,BTC,44.1,空,103725.85
2025-05-14 00:00:00,ETH,64.3,多,2597.5
2025-05-14 00:00:00,SOL,49.5,中性,176.59
2025-05-14 04:00:00,BTC,41.6,空,104562.39
2025-05-14 04:00:00,ETH,58.6,多,2689.66
2025-05-14 04:00:00,SOL,59.1,多,183.13
2025-05-14 08:00:00,BTC,40.9,空,103920.76
2025-05-14 08:00:00,ETH,49.6,中性,2696.47
2025-05-14 08:00:00,SOL,45.5,中性,182.09
2025-05-14 12:00:00,BTC,44.2,空,103743.02
2025-05-14 12:00:00,ETH,48.9,中性,2674.69
2025-05-14 12:00:00,SOL,51.3,中性,181.65
2025-05-14 16:00:00,BTC,47.2,中性,103200.0
2025-05-14 16:00:00,ETH,44.3,空,2597.3
2025-05-14 16:00:00,SOL,49.2,中性,178.45
2025-05-14 20:00:00,BTC,48.3,中性,103999.99
2025-05-14 20:00:00,ETH,55.5,多,2613.18
2025-05-14 20:00:00,SOL,57.4,多,180.28
2025-05-15 00:00:00,BTC,50.0,中性,103363.65
2025-05-15 00:00:00,ETH,48.7,中性,2589.83
2025-05-15 00:00:00,SOL,41.8,空,175.94
2025-05-15 04:00:00,BTC,53.8,中性,103555.51
2025-05-15 04:00:00,ETH,47.8,中性,2600.26
2025-05-15 04:00:00,SOL,48.2,中性,176.82
2025-05-15 08:00:00,BTC,49.6,中性,103801.85
2025-05-15 08:00:00,ETH,50.1,中性,2632.3
2025-05-15 08:00:00,SOL,46.5,中性,177.65
2025-05-15 12:00:00,BTC,53.6,中性,102891.76
2025-05-15 12:00:00,ETH,43.6,空,2593.2
2025-05-15 12:00:00,SOL,43.4,空,174.98
2025-05-15 16:00:00,BTC,53.6,中性,102274.65
2025-05-15 16:00:00,ETH,48.3,中性,2564.44
2025-05-15 16:00:00,SOL,43.6,空,172.81
2025-05-15 20:00:00,BTC,57.0,多,102560.0
2025-05-15 20:00:00,ETH,53.5,中性,2553.0
